Gene name	Gene stable ID	Transcript stable ID
si:dkey-163f14.6	ENSDARG00000091602	ENSDART00000122756
	ENSDARG00000097620	ENSDART00000157207
	ENSDARG00000097620	ENSDART00000181518
	ENSDARG00000095360	ENSDART00000141348
pfdn6	ENSDARG00000037108	ENSDART00000053936
pfdn6	ENSDARG00000037108	ENSDART00000183141
bcl10	ENSDARG00000077130	ENSDART00000109668
omd	ENSDARG00000093600	ENSDART00000143352
fgf5	ENSDARG00000035377	ENSDART00000051256
tex30	ENSDARG00000030636	ENSDART00000101401
tex30	ENSDARG00000030636	ENSDART00000136412
tex30	ENSDARG00000030636	ENSDART00000186499
	ENSDARG00000079315	ENSDART00000139647
	ENSDARG00000079315	ENSDART00000182220
qrich1	ENSDARG00000019797	ENSDART00000040171
qrich1	ENSDARG00000019797	ENSDART00000155776
qrich1	ENSDARG00000019797	ENSDART00000156116
qrich1	ENSDARG00000019797	ENSDART00000155443
qrich1	ENSDARG00000019797	ENSDART00000187376
qrich1	ENSDARG00000019797	ENSDART00000181953
ccdc12	ENSDARG00000023003	ENSDART00000029579
akr1a1a	ENSDARG00000035257	ENSDART00000051082
slc5a12	ENSDARG00000005004	ENSDART00000156782
slc5a12	ENSDARG00000005004	ENSDART00000009271
	ENSDARG00000021720	ENSDART00000154878
	ENSDARG00000021720	ENSDART00000156156
	ENSDARG00000021720	ENSDART00000033844
cfap91	ENSDARG00000006292	ENSDART00000143101
cfap91	ENSDARG00000006292	ENSDART00000081859
cfap91	ENSDARG00000006292	ENSDART00000188567
	ENSDARG00000095927	ENSDART00000149643
	ENSDARG00000097580	ENSDART00000155858
ppp2r2cb	ENSDARG00000062277	ENSDART00000089867
ppp2r2cb	ENSDARG00000062277	ENSDART00000158294
opn1mw1	ENSDARG00000097008	ENSDART00000002046
nol8	ENSDARG00000044143	ENSDART00000111962
rbb4l	ENSDARG00000015208	ENSDART00000081335
rbb4l	ENSDARG00000015208	ENSDART00000136331
rbb4l	ENSDARG00000015208	ENSDART00000142481
rbb4l	ENSDARG00000015208	ENSDART00000131059
	ENSDARG00000097067	ENSDART00000156161
si:ch211-160o17.6	ENSDARG00000059399	ENSDART00000082511
	ENSDARG00000095593	ENSDART00000137138
best1	ENSDARG00000078331	ENSDART00000149342
best1	ENSDARG00000078331	ENSDART00000193249
kbtbd7	ENSDARG00000078001	ENSDART00000112884
kbtbd7	ENSDARG00000078001	ENSDART00000155233
brd1a	ENSDARG00000013596	ENSDART00000145083
brd1a	ENSDARG00000013596	ENSDART00000013083
slu7	ENSDARG00000038870	ENSDART00000145241
slu7	ENSDARG00000038870	ENSDART00000141545
traf1	ENSDARG00000069482	ENSDART00000140699
traf1	ENSDARG00000069482	ENSDART00000101174
traf1	ENSDARG00000069482	ENSDART00000133350
supt5h	ENSDARG00000042724	ENSDART00000062676
supt5h	ENSDARG00000042724	ENSDART00000166846
si:ch211-257p13.3	ENSDARG00000053431	ENSDART00000059841
si:ch211-257p13.3	ENSDARG00000053431	ENSDART00000190021
tmem167b	ENSDARG00000059400	ENSDART00000082512
	ENSDARG00000091421	ENSDART00000148913
capn1a	ENSDARG00000052702	ENSDART00000046066
capn1a	ENSDARG00000052702	ENSDART00000160472
cert1a	ENSDARG00000024325	ENSDART00000149892
cert1a	ENSDARG00000024325	ENSDART00000149500
cert1a	ENSDARG00000024325	ENSDART00000092938
cert1a	ENSDARG00000024325	ENSDART00000148501
cert1a	ENSDARG00000024325	ENSDART00000149787
cert1a	ENSDARG00000024325	ENSDART00000190837
cert1a	ENSDARG00000024325	ENSDART00000190312
selenow1	ENSDARG00000035136	ENSDART00000145833
selenow1	ENSDARG00000035136	ENSDART00000137110
atxn1b	ENSDARG00000060862	ENSDART00000149411
atxn1b	ENSDARG00000060862	ENSDART00000189642
ecd	ENSDARG00000022944	ENSDART00000133650
	ENSDARG00000105436	ENSDART00000173354
	ENSDARG00000105436	ENSDART00000173001
sla2a	ENSDARG00000099887	ENSDART00000168368
	ENSDARG00000092721	ENSDART00000135612
srsf7a	ENSDARG00000035325	ENSDART00000152044
srsf7a	ENSDARG00000035325	ENSDART00000132912
srsf7a	ENSDARG00000035325	ENSDART00000147803
srsf7a	ENSDARG00000035325	ENSDART00000142388
srsf7a	ENSDARG00000035325	ENSDART00000131303
srsf7a	ENSDARG00000035325	ENSDART00000134493
srsf7a	ENSDARG00000035325	ENSDART00000151984
srsf7a	ENSDARG00000035325	ENSDART00000135776
srsf7a	ENSDARG00000035325	ENSDART00000147561
srsf7a	ENSDARG00000035325	ENSDART00000133842
srsf7a	ENSDARG00000035325	ENSDART00000051185
srsf7a	ENSDARG00000035325	ENSDART00000141984
srsf7a	ENSDARG00000035325	ENSDART00000136301
ulk1a	ENSDARG00000062518	ENSDART00000144239
ulk1a	ENSDARG00000062518	ENSDART00000142243
ulk1a	ENSDARG00000062518	ENSDART00000138671
ulk1a	ENSDARG00000062518	ENSDART00000090534
	ENSDARG00000093717	ENSDART00000139085
	ENSDARG00000093717	ENSDART00000134023
	ENSDARG00000101907	ENSDART00000157626
	ENSDARG00000098277	ENSDART00000171807
crtc1b	ENSDARG00000076076	ENSDART00000144006
crtc1b	ENSDARG00000076076	ENSDART00000075993
	ENSDARG00000093256	ENSDART00000133261
	ENSDARG00000093256	ENSDART00000136752
ndrg3a	ENSDARG00000013087	ENSDART00000016181
ndrg3a	ENSDARG00000013087	ENSDART00000167073
ndrg3a	ENSDARG00000013087	ENSDART00000147546
ndrg3a	ENSDARG00000013087	ENSDART00000132879
ndrg3a	ENSDARG00000013087	ENSDART00000183700
ndrg3a	ENSDARG00000013087	ENSDART00000128705
ndrg3a	ENSDARG00000013087	ENSDART00000190058
vcp	ENSDARG00000020008	ENSDART00000147012
vcp	ENSDARG00000020008	ENSDART00000144213
vcp	ENSDARG00000020008	ENSDART00000136601
vcp	ENSDARG00000020008	ENSDART00000142850
vcp	ENSDARG00000020008	ENSDART00000023779
vcp	ENSDARG00000020008	ENSDART00000134317
vcp	ENSDARG00000020008	ENSDART00000148085
vcp	ENSDARG00000020008	ENSDART00000143654
ankrd1a	ENSDARG00000075263	ENSDART00000112959
ankrd1a	ENSDARG00000075263	ENSDART00000192168
ctcf	ENSDARG00000056621	ENSDART00000079139
ctcf	ENSDARG00000056621	ENSDART00000151922
ctcf	ENSDARG00000056621	ENSDART00000151919
ctcf	ENSDARG00000056621	ENSDART00000181644
	ENSDARG00000114577	ENSDART00000154999
	ENSDARG00000114577	ENSDART00000180834
	ENSDARG00000114577	ENSDART00000187608
	ENSDARG00000114577	ENSDART00000180306
	ENSDARG00000095948	ENSDART00000150085
	ENSDARG00000095948	ENSDART00000148589
tmed10	ENSDARG00000041391	ENSDART00000060685
tmed10	ENSDARG00000041391	ENSDART00000181720
rnf11b	ENSDARG00000040635	ENSDART00000098691
zgc:194392	ENSDARG00000074809	ENSDART00000114358
	ENSDARG00000092400	ENSDART00000132106
	ENSDARG00000092400	ENSDART00000144204
itln3	ENSDARG00000003523	ENSDART00000171669
itln3	ENSDARG00000003523	ENSDART00000165193
itln3	ENSDARG00000003523	ENSDART00000003040
	ENSDARG00000096293	ENSDART00000151406
tmem169b	ENSDARG00000078762	ENSDART00000114805
si:ch73-60h1.1	ENSDARG00000078504	ENSDART00000109308
sos2	ENSDARG00000060506	ENSDART00000085319
cbln1	ENSDARG00000057296	ENSDART00000145342
ecm2	ENSDARG00000071549	ENSDART00000136961
nipsnap3a	ENSDARG00000020387	ENSDART00000125058
nipsnap3a	ENSDARG00000020387	ENSDART00000168987
trim35-39	ENSDARG00000071241	ENSDART00000082154
dnajb9a	ENSDARG00000052072	ENSDART00000138763
	ENSDARG00000097018	ENSDART00000157081
	ENSDARG00000097018	ENSDART00000155964
pak1ip1	ENSDARG00000044488	ENSDART00000065338
	ENSDARG00000105326	ENSDART00000172849
	ENSDARG00000105326	ENSDART00000173251
ssbp4	ENSDARG00000056483	ENSDART00000133982
ssbp4	ENSDARG00000056483	ENSDART00000064902
kif20ba	ENSDARG00000071009	ENSDART00000155150
kif20ba	ENSDARG00000071009	ENSDART00000154716
kif20ba	ENSDARG00000071009	ENSDART00000157186
kif20ba	ENSDARG00000071009	ENSDART00000156068
kif20ba	ENSDARG00000071009	ENSDART00000104718
ret	ENSDARG00000055305	ENSDART00000077627
ret	ENSDARG00000055305	ENSDART00000139237
comp	ENSDARG00000098431	ENSDART00000172871
comp	ENSDARG00000098431	ENSDART00000172851
comp	ENSDARG00000098431	ENSDART00000171255
IGDCC4	ENSDARG00000076919	ENSDART00000113467
IGDCC4	ENSDARG00000076919	ENSDART00000193040
xndc1	ENSDARG00000032263	ENSDART00000040443
zgc:101559	ENSDARG00000003257	ENSDART00000006256
KRT222	ENSDARG00000071518	ENSDART00000105813
KRT222	ENSDARG00000071518	ENSDART00000190796
KRT222	ENSDARG00000071518	ENSDART00000184744
adhfe1	ENSDARG00000053518	ENSDART00000075551
zgc:175135	ENSDARG00000105499	ENSDART00000075750
gsdmeb	ENSDARG00000040485	ENSDART00000059252
gsdmeb	ENSDARG00000040485	ENSDART00000137951
gsdmeb	ENSDARG00000040485	ENSDART00000182869
dpagt1	ENSDARG00000061061	ENSDART00000086661
tpbgb	ENSDARG00000037186	ENSDART00000054077
fshr	ENSDARG00000071494	ENSDART00000105751
slc1a7a	ENSDARG00000034940	ENSDART00000124324
slc1a7a	ENSDARG00000034940	ENSDART00000176461
FIBIN	ENSDARG00000039949	ENSDART00000058443
FIBIN	ENSDARG00000039949	ENSDART00000189612
	ENSDARG00000095188	ENSDART00000146616
si:dkey-7n6.2	ENSDARG00000094602	ENSDART00000135392
	ENSDARG00000095236	ENSDART00000133853
	ENSDARG00000095236	ENSDART00000144857
	ENSDARG00000095236	ENSDART00000138984
	ENSDARG00000095236	ENSDART00000143328
	ENSDARG00000095236	ENSDART00000138683
	ENSDARG00000095236	ENSDART00000137618
	ENSDARG00000095236	ENSDART00000131344
psmd5	ENSDARG00000059046	ENSDART00000146061
psmd5	ENSDARG00000059046	ENSDART00000143296
zgc:163079	ENSDARG00000056773	ENSDART00000079323
zgc:163079	ENSDARG00000056773	ENSDART00000140034
rpusd4	ENSDARG00000012674	ENSDART00000168082
rpusd4	ENSDARG00000012674	ENSDART00000020283
rpusd4	ENSDARG00000012674	ENSDART00000188329
rpusd4	ENSDARG00000012674	ENSDART00000179986
	ENSDARG00000088121	ENSDART00000156286
npat	ENSDARG00000055548	ENSDART00000123143
npat	ENSDARG00000055548	ENSDART00000125070
neurod4	ENSDARG00000003469	ENSDART00000145072
mcoln3a	ENSDARG00000078363	ENSDART00000113068
mcoln3a	ENSDARG00000078363	ENSDART00000187050
adh8a	ENSDARG00000091211	ENSDART00000102295
adh8a	ENSDARG00000091211	ENSDART00000008498
si:ch211-14k19.8	ENSDARG00000088975	ENSDART00000146642
si:ch211-14k19.8	ENSDARG00000088975	ENSDART00000163624
scpp1	ENSDARG00000090416	ENSDART00000127579
scpp1	ENSDARG00000090416	ENSDART00000193155
scpp1	ENSDARG00000090416	ENSDART00000191887
scpp1	ENSDARG00000090416	ENSDART00000189077
tmem45a	ENSDARG00000070743	ENSDART00000104157
irs2a	ENSDARG00000037099	ENSDART00000053924
si:ch211-9d9.1	ENSDARG00000099839	ENSDART00000171018
si:ch211-9d9.1	ENSDARG00000099839	ENSDART00000171301
si:ch211-9d9.1	ENSDARG00000099839	ENSDART00000161111
si:ch211-9d9.1	ENSDARG00000099839	ENSDART00000161236
si:ch211-9d9.1	ENSDARG00000099839	ENSDART00000168078
si:ch211-9d9.1	ENSDARG00000099839	ENSDART00000172207
si:ch211-9d9.1	ENSDARG00000099839	ENSDART00000160152
si:ch211-9d9.1	ENSDARG00000099839	ENSDART00000163580
si:ch211-9d9.1	ENSDARG00000099839	ENSDART00000168875
si:ch211-9d9.1	ENSDARG00000099839	ENSDART00000189286
apba1b	ENSDARG00000074328	ENSDART00000137719
apba1b	ENSDARG00000074328	ENSDART00000140511
apba1b	ENSDARG00000074328	ENSDART00000114483
fkbp6	ENSDARG00000030133	ENSDART00000138191
fkbp6	ENSDARG00000030133	ENSDART00000047358
pdap1b	ENSDARG00000002967	ENSDART00000018626
	ENSDARG00000092507	ENSDART00000157162
psmd7	ENSDARG00000102417	ENSDART00000159408
psmd7	ENSDARG00000102417	ENSDART00000183915
	ENSDARG00000094563	ENSDART00000135320
	ENSDARG00000094563	ENSDART00000146550
	ENSDARG00000094563	ENSDART00000141993
	ENSDARG00000094563	ENSDART00000131396
hinfp	ENSDARG00000004851	ENSDART00000124487
hinfp	ENSDARG00000004851	ENSDART00000051414
hinfp	ENSDARG00000004851	ENSDART00000188375
xkr8.3	ENSDARG00000039996	ENSDART00000058513
	ENSDARG00000092174	ENSDART00000139527
cecr2	ENSDARG00000078310	ENSDART00000110426
cep20	ENSDARG00000071198	ENSDART00000151294
akr1a1b	ENSDARG00000052030	ENSDART00000145019
akr1a1b	ENSDARG00000052030	ENSDART00000137268
akr1a1b	ENSDARG00000052030	ENSDART00000141822
akr1a1b	ENSDARG00000052030	ENSDART00000132762
akr1a1b	ENSDARG00000052030	ENSDART00000148142
akr1a1b	ENSDARG00000052030	ENSDART00000142213
akr1a1b	ENSDARG00000052030	ENSDART00000147494
adgra1a	ENSDARG00000054177	ENSDART00000153212
adgra1a	ENSDARG00000054177	ENSDART00000108795
adgra1a	ENSDARG00000054177	ENSDART00000183604
slc4a4a	ENSDARG00000013730	ENSDART00000124336
slc4a4a	ENSDARG00000013730	ENSDART00000136688
slc4a4a	ENSDARG00000013730	ENSDART00000143520
slc4a4a	ENSDARG00000013730	ENSDART00000183714
slc4a4a	ENSDARG00000013730	ENSDART00000188229
slc4a4a	ENSDARG00000013730	ENSDART00000041503
	ENSDARG00000093053	ENSDART00000132910
	ENSDARG00000105634	ENSDART00000173643
	ENSDARG00000092180	ENSDART00000137785
zgc:113364	ENSDARG00000037192	ENSDART00000054088
bud31	ENSDARG00000017084	ENSDART00000009411
myl1	ENSDARG00000014196	ENSDART00000014207
lpar1	ENSDARG00000099840	ENSDART00000158919
lpar1	ENSDARG00000099840	ENSDART00000172625
lpar1	ENSDARG00000099840	ENSDART00000180545
	ENSDARG00000100949	ENSDART00000147833
si:ch73-311h14.2	ENSDARG00000098999	ENSDART00000158474
si:ch73-311h14.2	ENSDARG00000098999	ENSDART00000168943
si:ch73-311h14.2	ENSDARG00000098999	ENSDART00000169944
htr2cl1	ENSDARG00000018228	ENSDART00000134489
htr2cl1	ENSDARG00000018228	ENSDART00000024191
phactr4b	ENSDARG00000032221	ENSDART00000145485
phactr4b	ENSDARG00000032221	ENSDART00000145017
phactr4b	ENSDARG00000032221	ENSDART00000044235
si:ch211-210b2.3	ENSDARG00000096927	ENSDART00000153587
rgcc	ENSDARG00000035810	ENSDART00000138953
rgcc	ENSDARG00000035810	ENSDART00000140852
gad2	ENSDARG00000015537	ENSDART00000021609
gad2	ENSDARG00000015537	ENSDART00000147427
slc25a18	ENSDARG00000070717	ENSDART00000156548
slc25a18	ENSDARG00000070717	ENSDART00000155764
slc25a18	ENSDARG00000070717	ENSDART00000104110
slc25a18	ENSDARG00000070717	ENSDART00000174460
acot11b	ENSDARG00000042122	ENSDART00000122730
acot11b	ENSDARG00000042122	ENSDART00000133666
acot11b	ENSDARG00000042122	ENSDART00000125014
acot11b	ENSDARG00000042122	ENSDART00000140324
acot11b	ENSDARG00000042122	ENSDART00000142761
acot11b	ENSDARG00000042122	ENSDART00000121660
zgc:171446	ENSDARG00000116005	ENSDART00000115331
zgc:171446	ENSDARG00000116005	ENSDART00000113517
zgc:171446	ENSDARG00000116005	ENSDART00000179861
mylz3	ENSDARG00000017441	ENSDART00000145445
mylz3	ENSDARG00000017441	ENSDART00000148276
mylz3	ENSDARG00000017441	ENSDART00000147770
mylz3	ENSDARG00000017441	ENSDART00000015732
tmed3	ENSDARG00000028816	ENSDART00000046689
si:ch211-210b2.4	ENSDARG00000095212	ENSDART00000156860
si:ch211-210b2.4	ENSDARG00000095212	ENSDART00000162335
pkd1l2b	ENSDARG00000101214	ENSDART00000167655
pkd1l2b	ENSDARG00000101214	ENSDART00000129020
pkd1l2b	ENSDARG00000101214	ENSDART00000124969
rtbdn	ENSDARG00000103413	ENSDART00000165551
	ENSDARG00000101774	ENSDART00000166266
	ENSDARG00000101774	ENSDART00000165580
	ENSDARG00000101774	ENSDART00000164769
	ENSDARG00000101774	ENSDART00000168753
twf2b	ENSDARG00000009727	ENSDART00000005999
twf2b	ENSDARG00000009727	ENSDART00000169670
twf2b	ENSDARG00000009727	ENSDART00000104046
ITIH5	ENSDARG00000045517	ENSDART00000138121
ITIH5	ENSDARG00000045517	ENSDART00000066934
	ENSDARG00000105305	ENSDART00000172055
	ENSDARG00000105305	ENSDART00000166753
	ENSDARG00000105305	ENSDART00000169162
	ENSDARG00000105305	ENSDART00000164875
rprml	ENSDARG00000056768	ENSDART00000079319
srrt	ENSDARG00000017762	ENSDART00000018895
zgc:162944	ENSDARG00000069846	ENSDART00000101985
zgc:162944	ENSDARG00000069846	ENSDART00000144447
csf1ra	ENSDARG00000102986	ENSDART00000169652
csf1ra	ENSDARG00000102986	ENSDART00000163585
csf1ra	ENSDARG00000102986	ENSDART00000183810
csf1ra	ENSDARG00000102986	ENSDART00000184370
ogal	ENSDARG00000103266	ENSDART00000158188
	ENSDARG00000091889	ENSDART00000137158
	ENSDARG00000091889	ENSDART00000132438
	ENSDARG00000091889	ENSDART00000137452
nexmifb	ENSDARG00000029296	ENSDART00000161311
	ENSDARG00000095065	ENSDART00000142521
	ENSDARG00000095065	ENSDART00000145694
	ENSDARG00000095065	ENSDART00000136508
	ENSDARG00000095065	ENSDART00000138886
	ENSDARG00000104993	ENSDART00000159425
	ENSDARG00000104993	ENSDART00000181615
	ENSDARG00000105183	ENSDART00000166367
	ENSDARG00000105183	ENSDART00000185882
vti1b	ENSDARG00000039270	ENSDART00000057379
vti1b	ENSDARG00000039270	ENSDART00000135955
	ENSDARG00000070953	ENSDART00000155309
	ENSDARG00000070953	ENSDART00000104608
sart3	ENSDARG00000008032	ENSDART00000008402
sart3	ENSDARG00000008032	ENSDART00000124545
	ENSDARG00000105526	ENSDART00000173650
	ENSDARG00000105526	ENSDART00000173958
	ENSDARG00000105526	ENSDART00000173680
	ENSDARG00000105526	ENSDART00000173782
	ENSDARG00000105526	ENSDART00000173502
	ENSDARG00000105526	ENSDART00000173614
	ENSDARG00000105526	ENSDART00000173553
	ENSDARG00000105526	ENSDART00000173572
	ENSDARG00000105526	ENSDART00000173974
	ENSDARG00000105526	ENSDART00000173531
yju2b	ENSDARG00000041533	ENSDART00000060888
yju2b	ENSDARG00000041533	ENSDART00000142821
yju2b	ENSDARG00000041533	ENSDART00000169397
PLEKHH2	ENSDARG00000040851	ENSDART00000144553
PLEKHH2	ENSDARG00000040851	ENSDART00000059881
ly6m2	ENSDARG00000104775	ENSDART00000157533
junbb	ENSDARG00000104773	ENSDART00000170917
zgc:77938	ENSDARG00000088366	ENSDART00000133164
zgc:77938	ENSDARG00000088366	ENSDART00000105604
bcap29	ENSDARG00000016231	ENSDART00000007638
bcap29	ENSDARG00000016231	ENSDART00000150654
si:zfos-464b6.2	ENSDARG00000054363	ENSDART00000076554
si:zfos-464b6.2	ENSDARG00000054363	ENSDART00000174038
si:zfos-464b6.2	ENSDARG00000054363	ENSDART00000174248
	ENSDARG00000095617	ENSDART00000144906
sec22ba	ENSDARG00000030108	ENSDART00000153063
sec22ba	ENSDARG00000030108	ENSDART00000043499
sec22ba	ENSDARG00000030108	ENSDART00000153323
	ENSDARG00000104350	ENSDART00000172589
	ENSDARG00000099416	ENSDART00000169728
znf1157	ENSDARG00000094736	ENSDART00000137520
znf1157	ENSDARG00000094736	ENSDART00000165168
ist1	ENSDARG00000051888	ENSDART00000137729
ist1	ENSDARG00000051888	ENSDART00000135259
ist1	ENSDARG00000051888	ENSDART00000073596
ist1	ENSDARG00000051888	ENSDART00000143168
sb:cb81	ENSDARG00000040503	ENSDART00000098419
	ENSDARG00000095191	ENSDART00000145896
cadm2a	ENSDARG00000009930	ENSDART00000135475
cadm2a	ENSDARG00000009930	ENSDART00000056369
lgalslb	ENSDARG00000055525	ENSDART00000147907
	ENSDARG00000101737	ENSDART00000158015
	ENSDARG00000105687	ENSDART00000174092
dguok	ENSDARG00000075395	ENSDART00000108820
dguok	ENSDARG00000075395	ENSDART00000149692
tmem236	ENSDARG00000075715	ENSDART00000136360
	ENSDARG00000103582	ENSDART00000168713
	ENSDARG00000103582	ENSDART00000162347
	ENSDARG00000103582	ENSDART00000157485
ddx3xb	ENSDARG00000005774	ENSDART00000155884
ddx3xb	ENSDARG00000005774	ENSDART00000157012
ddx3xb	ENSDARG00000005774	ENSDART00000154000
ddx3xb	ENSDARG00000005774	ENSDART00000156077
ddx3xb	ENSDARG00000005774	ENSDART00000154647
ddx3xb	ENSDARG00000005774	ENSDART00000102148
ddx3xb	ENSDARG00000005774	ENSDART00000154985
ccdc30	ENSDARG00000056961	ENSDART00000079538
zcchc8	ENSDARG00000034982	ENSDART00000062373
zcchc8	ENSDARG00000034982	ENSDART00000125874
zcchc8	ENSDARG00000034982	ENSDART00000125781
zcchc8	ENSDARG00000034982	ENSDART00000156795
trim62.1	ENSDARG00000060901	ENSDART00000086296
tafa5a	ENSDARG00000069160	ENSDART00000145806
tafa5a	ENSDARG00000069160	ENSDART00000150553
tafa5a	ENSDARG00000069160	ENSDART00000142117
tafa5a	ENSDARG00000069160	ENSDART00000182746
tafa5a	ENSDARG00000069160	ENSDART00000100444
vtg2	ENSDARG00000055809	ENSDART00000061165
	ENSDARG00000096336	ENSDART00000151706
tgm2a	ENSDARG00000070157	ENSDART00000144775
tgm2a	ENSDARG00000070157	ENSDART00000102712
tgm2a	ENSDARG00000070157	ENSDART00000135980
pax5	ENSDARG00000037383	ENSDART00000132602
pax5	ENSDARG00000037383	ENSDART00000054395
	ENSDARG00000097874	ENSDART00000154159
per2	ENSDARG00000034503	ENSDART00000148788
per2	ENSDARG00000034503	ENSDART00000098004
nucb2a	ENSDARG00000036299	ENSDART00000052731
nucb2a	ENSDARG00000036299	ENSDART00000173516
nucb2a	ENSDARG00000036299	ENSDART00000173561
nucb2a	ENSDARG00000036299	ENSDART00000191382
	ENSDARG00000077741	ENSDART00000111624
gnpda1	ENSDARG00000037307	ENSDART00000136909
gnpda1	ENSDARG00000037307	ENSDART00000131287
gnpda1	ENSDARG00000037307	ENSDART00000054266
gnpda1	ENSDARG00000037307	ENSDART00000191162
gnpda1	ENSDARG00000037307	ENSDART00000179754
	ENSDARG00000092152	ENSDART00000142890
	ENSDARG00000093419	ENSDART00000141867
	ENSDARG00000093419	ENSDART00000147399
zgc:113176	ENSDARG00000040487	ENSDART00000155599
zgc:113176	ENSDARG00000040487	ENSDART00000059255
	ENSDARG00000095449	ENSDART00000133751
ssbp3b	ENSDARG00000030155	ENSDART00000136756
ssbp3b	ENSDARG00000030155	ENSDART00000039887
ssbp3b	ENSDARG00000030155	ENSDART00000144532
ssbp3b	ENSDARG00000030155	ENSDART00000121984
ADGRF1	ENSDARG00000091757	ENSDART00000142444
unc13d	ENSDARG00000078249	ENSDART00000152946
unc13d	ENSDARG00000078249	ENSDART00000110290
unc13d	ENSDARG00000078249	ENSDART00000153759
	ENSDARG00000101343	ENSDART00000165809
ndufs6	ENSDARG00000056583	ENSDART00000151756
ndufs6	ENSDARG00000056583	ENSDART00000079104
	ENSDARG00000109263	ENSDART00000160460
	ENSDARG00000104366	ENSDART00000169650
	ENSDARG00000091896	ENSDART00000145403
	ENSDARG00000091896	ENSDART00000145394
	ENSDARG00000091896	ENSDART00000146694
	ENSDARG00000078542	ENSDART00000143215
	ENSDARG00000078542	ENSDART00000182010
tnni2b.2	ENSDARG00000029995	ENSDART00000146702
tnni2b.2	ENSDARG00000029995	ENSDART00000139240
tnni2b.2	ENSDARG00000029995	ENSDART00000191298
barx1	ENSDARG00000007407	ENSDART00000023889
si:ch211-14i3.2	ENSDARG00000097323	ENSDART00000156389
heatr1	ENSDARG00000099742	ENSDART00000161063
atg14	ENSDARG00000002670	ENSDART00000018683
atg14	ENSDARG00000002670	ENSDART00000097274
itgam.1	ENSDARG00000002956	ENSDART00000025912
itgam.1	ENSDARG00000002956	ENSDART00000153699
afmid	ENSDARG00000099106	ENSDART00000170993
afmid	ENSDARG00000099106	ENSDART00000172878
afmid	ENSDARG00000099106	ENSDART00000167540
afmid	ENSDARG00000099106	ENSDART00000170795
afmid	ENSDARG00000099106	ENSDART00000173050
afmid	ENSDARG00000099106	ENSDART00000160656
afmid	ENSDARG00000099106	ENSDART00000171894
afmid	ENSDARG00000099106	ENSDART00000168066
kcnk5b	ENSDARG00000012390	ENSDART00000023293
